timestamp,user_id,item_id,subdomain,action_type,os
1098 days 21:59:37.805589,11570248,nfmcg_3832709,catalog,view,android
1098 days 22:03:24.371054,64611440,nfmcg_21996380,search,view,ios
1098 days 22:07:53.302896,64611440,nfmcg_4505595,catalog,view,ios
1098 days 22:10:01.271427,11570248,nfmcg_10907998,catalog,view,android
1098 days 22:10:18.401995,26592247,nfmcg_19742246,u2i,view,android
1098 days 22:16:38.508016,18361670,nfmcg_22992567,other,view,ios
1098 days 22:17:28.780472,82127508,nfmcg_2648706,u2i,view,android
1098 days 22:18:34.182761,81767833,nfmcg_4857549,other,view,android
1098 days 22:18:55.520740,26592247,nfmcg_7180858,i2i,click,android
1098 days 22:19:16.433709,26592247,nfmcg_19742246,u2i,view,android
1098 days 22:23:51.352762,26592247,nfmcg_13047243,u2i,view,android
1098 days 22:26:06.239114,73212316,nfmcg_16213424,other,view,android
1098 days 22:26:43.336045,7336685,nfmcg_6334516,u2i,view,android
1098 days 22:27:06.344823,64358791,nfmcg_13140736,catalog,view,android
1098 days 22:29:57.745683,68461759,nfmcg_379772,u2i,view,android
1098 days 22:30:36.929416,11570248,nfmcg_22504094,u2i,view,android
1098 days 22:33:28.609724,26592247,nfmcg_26090055,catalog,view,android
1098 days 22:34:49.201230,33841113,nfmcg_3236567,u2i,view,android
1098 days 22:35:10.100229,76540344,nfmcg_14200435,u2i,click,android
1098 days 22:37:08.439716,11570248,nfmcg_23935654,catalog,view,android
1098 days 22:38:39.845459,8321442,nfmcg_17325224,u2i,view,android
1098 days 22:38:48.764211,50235997,nfmcg_3383965,u2i,click,android
1098 days 22:39:34.036701,8321442,nfmcg_16484774,u2i,view,android
1098 days 22:40:18.223018,26592247,nfmcg_12422606,catalog,view,android
1098 days 22:40:20.050753,2714093,nfmcg_7313303,u2i,view,android
1098 days 22:46:40.550530,43356923,nfmcg_11856679,u2i,view,android
1098 days 22:47:11.121097,18427765,nfmcg_18843173,u2i,view,android
1098 days 22:49:08.377276,64611440,nfmcg_10792372,search,view,ios
1098 days 22:49:25.544417,15906630,nfmcg_20992285,u2i,view,android
1098 days 22:49:59.624455,26647220,nfmcg_10719749,u2i,view,android
1098 days 22:51:14.503010,33841113,nfmcg_92721,u2i,view,android
1098 days 22:56:22.703482,26592247,nfmcg_20336134,catalog,view,android
1098 days 23:02:18.008250,11570248,nfmcg_2879160,u2i,view,android
1098 days 23:05:13.244311,2714093,nfmcg_27598210,u2i,view,android
1098 days 23:11:11.797232,26592247,nfmcg_26806627,u2i,view,android
1098 days 23:11:22.264566,7336685,nfmcg_9908021,u2i,view,android
1098 days 23:11:32.641699,26592247,nfmcg_15308104,i2i,click,android
1098 days 23:12:37.764015,73589802,nfmcg_6390618,u2i,view,ios
1098 days 23:19:46.549240,28840212,nfmcg_11343562,u2i,view,android
1098 days 23:21:50.816477,40045994,nfmcg_17484860,other,view,android
1098 days 23:23:36.592304,26592247,nfmcg_13047243,u2i,view,android
1098 days 23:24:20.049774,68461759,nfmcg_20575214,u2i,view,android
1098 days 23:24:31.547706,11570248,nfmcg_15771703,catalog,view,android
1098 days 23:25:13.630718,50734691,nfmcg_3383965,u2i,view,android
1098 days 23:27:03.043290,17492249,nfmcg_13329597,u2i,view,ios
1098 days 23:27:51.921143,11570248,nfmcg_14917618,u2i,view,android
1098 days 23:31:18.183897,26592247,nfmcg_6942771,catalog,view,android
1098 days 23:38:19.642695,8321442,nfmcg_22764748,u2i,view,android
1098 days 23:39:03.017447,1085308,nfmcg_25446985,u2i,view,ios
1098 days 23:42:17.196565,64611440,nfmcg_11112738,search,view,android
1098 days 23:45:11.079748,89405671,nfmcg_6809580,other,view,android
1098 days 23:48:10.122615,27724689,nfmcg_26806627,other,view,android
1098 days 23:48:12.899000,59987520,nfmcg_12699637,u2i,view,ios
1098 days 23:49:04.317738,8321442,nfmcg_12538738,u2i,view,android
1098 days 23:50:23.192335,21040972,nfmcg_20575214,u2i,view,android
1098 days 23:54:30.249246,14528741,nfmcg_26202322,u2i,click,android
1098 days 23:55:57.776478,27736789,nfmcg_18843173,other,view,android
1098 days 23:57:31.492278,59987520,nfmcg_18652421,u2i,view,ios
1098 days 23:59:02.703970,35820640,nfmcg_284956,other,view,android
1099 days 00:00:57.214660,18427765,nfmcg_20114920,u2i,view,android
1099 days 00:01:06.915457,18427765,nfmcg_13517883,u2i,view,android
1099 days 00:02:28.630039,64611440,nfmcg_7554026,u2i,view,ios
1099 days 00:07:32.883133,6857436,nfmcg_4085927,u2i,view,android
1099 days 00:14:23.832350,28840212,nfmcg_867469,u2i,view,android
1099 days 00:19:31.291864,78198065,nfmcg_25338589,u2i,view,android
1099 days 00:20:12.715602,33841113,nfmcg_3236567,u2i,view,android
1099 days 00:22:28.987022,28840212,nfmcg_6563951,u2i,view,android
1099 days 00:25:33.361239,68643250,nfmcg_18295548,u2i,view,ios
1099 days 00:26:20.224879,68461759,nfmcg_10020334,u2i,view,android
1099 days 00:28:18.640666,8321442,nfmcg_16122000,other,view,android
1099 days 00:29:28.466436,8321442,nfmcg_8386753,u2i,view,android
1099 days 00:31:09.853118,18427765,nfmcg_18843173,u2i,view,android
1099 days 00:31:12.590020,47894981,nfmcg_4436221,u2i,view,android
1099 days 00:32:18.715312,38072167,nfmcg_4857549,other,view,android
1099 days 00:34:09.645207,20047319,nfmcg_8595807,u2i,view,android
1099 days 00:36:50.272417,33841113,nfmcg_4085927,u2i,view,android
1099 days 00:38:44.206198,11496423,nfmcg_7415146,u2i,view,android
1099 days 00:39:33.774357,24990849,nfmcg_13757063,u2i,view,ios
1099 days 00:40:47.045483,9557762,nfmcg_2992071,other,view,android
1099 days 00:43:30.741913,65686595,nfmcg_26806627,u2i,view,ios
1099 days 00:49:46.670651,78198065,nfmcg_10839255,u2i,view,android
1099 days 00:50:27.700348,27337246,nfmcg_14375492,catalog,view,android
1099 days 00:51:02.396792,8321442,nfmcg_20282739,u2i,view,android
1099 days 00:54:29.585352,50235997,nfmcg_8595807,u2i,view,android
1099 days 01:01:43.727116,68461759,nfmcg_16287106,u2i,view,android
1099 days 01:06:45.243959,77726687,nfmcg_2067568,u2i,view,android
1099 days 01:06:51.834577,20047319,nfmcg_9728251,u2i,view,android
1099 days 01:08:04.741892,68461759,nfmcg_23347282,u2i,view,android
1099 days 01:08:31.082225,64611440,nfmcg_22370239,u2i,view,ios
1099 days 01:10:42.628311,8321442,nfmcg_16684390,u2i,view,android
1099 days 01:11:14.556868,8321442,nfmcg_27711770,u2i,view,android
1099 days 01:13:33.418250,78198065,nfmcg_10046742,u2i,view,android
1099 days 01:14:03.780079,50734691,nfmcg_26806627,u2i,view,android
1099 days 01:15:41.104652,73617542,nfmcg_7854923,u2i,view,android
1099 days 01:16:04.670805,27337246,nfmcg_6477331,catalog,view,android
1099 days 01:16:33.056145,78198065,nfmcg_4135053,u2i,view,android
1099 days 01:20:15.928452,64611440,nfmcg_22370239,u2i,view,ios
1099 days 01:34:03.441120,68461759,nfmcg_26806627,u2i,view,android
1099 days 01:34:40.756311,11281781,nfmcg_18843173,u2i,view,ios
1099 days 01:35:47.776034,27337246,nfmcg_19288529,catalog,view,android
1099 days 01:37:23.451259,28840212,nfmcg_21786924,u2i,view,android
1099 days 01:47:03.481489,8321442,nfmcg_20114920,u2i,view,android
1099 days 01:47:16.616513,84440491,nfmcg_1734723,u2i,view,android
1099 days 01:49:41.095194,26647220,nfmcg_9171721,u2i,view,android
1099 days 01:52:10.586489,68461759,nfmcg_11130057,other,view,android
1099 days 01:52:18.658512,67767492,nfmcg_4436221,u2i,view,android
1099 days 01:59:24.080083,17492249,nfmcg_20675903,u2i,view,android
1099 days 02:01:48.133414,68461759,nfmcg_25034176,u2i,view,android
1099 days 02:04:09.663774,20047319,nfmcg_17687693,u2i,view,android
1099 days 02:05:18.439072,48504377,nfmcg_24564699,u2i,view,ios
1099 days 02:06:57.876373,68461759,nfmcg_3562111,u2i,view,android
1099 days 02:08:13.250929,28765674,nfmcg_14893278,other,view,android
1099 days 02:13:53.468700,28840212,nfmcg_21678523,u2i,click,android
1099 days 02:16:15.995038,61690736,nfmcg_11856679,u2i,view,android
1099 days 02:16:28.764333,5303449,nfmcg_28078922,u2i,view,android
1099 days 02:28:36.718495,73617542,nfmcg_6443648,u2i,view,ios
1099 days 02:29:36.423859,8321442,nfmcg_17325224,u2i,click,android
1099 days 02:31:35.472918,68461759,nfmcg_10472957,u2i,view,android
1099 days 02:34:03.255839,73529352,nfmcg_26806627,u2i,view,android
1099 days 02:34:49.519515,68461759,nfmcg_18733173,u2i,view,android
1099 days 02:36:32.300712,78198065,nfmcg_9933766,u2i,view,android
1099 days 02:43:04.939053,18427765,nfmcg_20114920,u2i,view,android
1099 days 02:49:20.135544,28840212,nfmcg_21678523,u2i,view,android
1099 days 02:49:29.146393,68461759,nfmcg_11784384,u2i,view,android
1099 days 02:51:15.684619,30166973,nfmcg_15022704,other,view,android
1099 days 02:53:09.319104,77726687,nfmcg_4703456,u2i,view,android
1099 days 02:55:55.416349,66636649,nfmcg_10418658,other,view,ios
1099 days 02:57:57.102945,11496423,nfmcg_20675903,u2i,view,android
1099 days 03:02:36.252601,60567206,nfmcg_7356505,u2i,view,android
1099 days 03:10:07.039657,18343762,nfmcg_2992071,other,view,android
1099 days 03:10:09.429088,53399996,nfmcg_27581059,other,view,android
1099 days 03:19:19.734820,80696195,nfmcg_4436221,u2i,view,android
1099 days 03:19:35.742023,80696195,nfmcg_19030396,u2i,view,android
1099 days 03:23:35.381569,72279832,nfmcg_3913573,u2i,view,android
1099 days 03:25:11.252157,20047319,nfmcg_8386753,u2i,view,android
1099 days 03:26:42.139236,68461759,nfmcg_9091730,u2i,view,android
1099 days 03:29:20.472959,64358791,nfmcg_12660139,u2i,view,ios
1099 days 03:29:22.243797,27337246,nfmcg_3416168,catalog,view,ios
1099 days 03:30:35.745816,8321442,nfmcg_19806311,u2i,view,android
1099 days 03:35:13.601043,68461759,nfmcg_14200435,other,view,android
1099 days 03:35:56.214992,48504377,nfmcg_28404864,u2i,view,ios
1099 days 03:37:30.370231,47568801,nfmcg_13266323,u2i,click,android
1099 days 03:38:26.656096,50235997,nfmcg_3383965,u2i,view,android
1099 days 03:39:59.079085,27337246,nfmcg_20822608,catalog,view,android
1099 days 03:44:52.343738,20047319,nfmcg_23334095,u2i,view,android
1099 days 03:51:10.119047,28840212,nfmcg_7696108,u2i,view,android
1099 days 03:51:14.592776,67767492,nfmcg_25823124,other,view,android
1099 days 03:54:53.974648,60567206,nfmcg_20675903,u2i,view,android
1099 days 03:58:34.087753,53399996,nfmcg_27581059,u2i,view,android
1099 days 04:01:50.679368,57487649,nfmcg_7654479,u2i,view,android
1099 days 04:05:36.237953,2091299,nfmcg_28244876,other,view,ios
1099 days 04:05:39.714452,27806484,nfmcg_13757063,other,view,android
1099 days 04:07:04.239508,28840212,nfmcg_28270569,u2i,click,android
1099 days 04:07:15.602819,61690736,nfmcg_3236567,u2i,view,android
1099 days 04:13:19.674269,27337246,nfmcg_14090912,catalog,view,android
1099 days 04:18:55.633838,50235997,nfmcg_16652137,u2i,view,android
1099 days 04:26:04.095053,72279832,nfmcg_10472957,u2i,view,android
1099 days 04:26:23.800030,16301,nfmcg_4104418,catalog,view,android
1099 days 04:30:29.304076,14528741,nfmcg_7078972,i2i,click,android
1099 days 04:31:38.092104,57155725,nfmcg_740061,u2i,view,android
1099 days 04:37:03.384283,16301,nfmcg_1404557,catalog,view,android
1099 days 04:38:31.614889,66449878,nfmcg_20114920,u2i,view,android
1099 days 04:39:45.124901,57487649,nfmcg_25454249,u2i,view,android
1099 days 04:41:55.699670,70192234,nfmcg_20869172,u2i,view,android
1099 days 04:46:09.604067,89196550,nfmcg_14893278,u2i,view,ios
1099 days 04:48:27.872231,7336685,nfmcg_10046742,u2i,view,android
1099 days 04:49:15.144432,57487649,nfmcg_11462743,u2i,view,android
1099 days 04:50:01.961430,31739267,nfmcg_8134244,other,view,android
1099 days 04:52:59.272456,27337246,nfmcg_24438366,catalog,view,android
1099 days 04:53:24.976682,20461961,nfmcg_12611615,u2i,view,android
1099 days 04:55:44.562537,64611440,nfmcg_22504094,u2i,view,ios
1099 days 04:56:04.309969,8321442,nfmcg_8386753,u2i,click,android
1099 days 04:58:13.502688,7336685,nfmcg_3896208,u2i,view,android
1099 days 05:00:37.380486,22904400,nfmcg_16134128,u2i,view,ios
1099 days 05:02:11.777034,48504377,nfmcg_23347282,u2i,view,ios
1099 days 05:02:12.089125,47568801,nfmcg_25780858,u2i,click,android
1099 days 05:02:12.423137,28840212,nfmcg_6563951,u2i,view,android
1099 days 05:04:41.342632,8321442,nfmcg_15022704,other,view,android
1099 days 05:07:46.577750,7336685,nfmcg_21179186,u2i,view,android
1099 days 05:10:29.182689,2714093,nfmcg_27598210,u2i,view,android
1099 days 05:12:24.653188,25765724,nfmcg_23085320,other,view,ios
1099 days 05:18:08.243400,28840212,nfmcg_11343562,u2i,view,android
1099 days 05:19:15.384358,78198065,nfmcg_10046742,u2i,view,android
1099 days 05:21:04.808745,24990849,nfmcg_17716573,u2i,view,android
1099 days 05:22:51.599809,26647220,nfmcg_4085927,u2i,view,android
1099 days 05:23:08.841197,28840212,nfmcg_21786924,u2i,view,android
1099 days 05:27:16.839995,73212316,nfmcg_16213424,other,view,android
1099 days 05:27:46.574292,59646916,nfmcg_2992071,other,view,android
1099 days 05:32:36.829875,69872702,nfmcg_14648214,other,view,ios
1099 days 05:33:17.397087,55888240,nfmcg_3631334,u2i,view,android
1099 days 05:34:45.473673,28840212,nfmcg_21678523,u2i,view,android
1099 days 05:36:32.093237,70448365,nfmcg_25365129,u2i,view,android
1099 days 05:37:06.073616,41133300,nfmcg_15431332,u2i,view,android
1099 days 05:39:08.635685,16489944,nfmcg_3898374,u2i,view,ios
1099 days 05:39:16.175125,54326542,nfmcg_23334095,u2i,view,android
1099 days 05:41:45.479690,68461759,nfmcg_4857549,u2i,view,android
1099 days 05:41:51.675504,47894981,nfmcg_23347282,other,view,android
1099 days 05:43:05.409370,64611440,nfmcg_22370239,u2i,view,ios
1099 days 05:47:36.662033,47568801,nfmcg_642781,u2i,view,android
1099 days 05:48:26.528864,28840212,nfmcg_7696108,u2i,view,android
1099 days 05:49:44.068521,78198065,nfmcg_27118219,u2i,view,android
1099 days 05:51:52.809345,24990849,nfmcg_8577680,u2i,view,android
1099 days 05:53:50.097772,27337246,nfmcg_11332365,catalog,view,android
1099 days 05:54:05.777537,56371779,nfmcg_4857549,u2i,view,android
1099 days 05:58:42.445536,16301,nfmcg_5141656,catalog,view,android
1099 days 06:01:19.758905,2714093,nfmcg_20903225,u2i,view,android
1099 days 06:02:09.116776,20047319,nfmcg_9104016,u2i,view,android
1099 days 06:02:25.738555,66449878,nfmcg_4085927,u2i,view,android
1099 days 06:02:54.369979,41133300,nfmcg_13165877,u2i,view,android
1099 days 06:06:15.392739,11281781,nfmcg_24086552,u2i,view,android
1099 days 06:11:33.501175,27337246,nfmcg_4005708,catalog,view,android
1099 days 06:11:36.062991,38072167,nfmcg_4857549,u2i,view,android
1099 days 06:11:54.342360,70192234,nfmcg_17687750,u2i,view,android
1099 days 06:12:34.035701,32954358,nfmcg_4857549,u2i,view,android
1099 days 06:23:57.839138,24990849,nfmcg_8577680,u2i,view,android
1099 days 06:24:29.781226,7336685,nfmcg_25823124,u2i,view,android
1099 days 06:24:49.031281,73529352,nfmcg_14326289,u2i,view,android
1099 days 06:27:14.672010,61690736,nfmcg_1724547,u2i,view,android
1099 days 06:27:44.470891,70192234,nfmcg_20306657,u2i,view,android
1099 days 06:30:54.415227,60567206,nfmcg_28140674,u2i,view,android
1099 days 06:33:11.683543,16301,nfmcg_16055864,u2i,view,android
1099 days 06:35:14.503568,80696195,nfmcg_28451636,u2i,view,android
1099 days 06:37:09.309435,38188511,nfmcg_20869172,other,view,android
1099 days 06:42:08.935523,69700615,nfmcg_18152882,other,view,android
1099 days 06:42:19.947901,78198065,nfmcg_27118219,u2i,view,android
1099 days 06:42:37.657558,9953451,nfmcg_14326289,u2i,view,android
1099 days 06:44:06.226522,47568801,nfmcg_13266323,u2i,view,android
1099 days 06:44:57.144509,32954358,nfmcg_12516043,u2i,view,android
1099 days 06:45:08.044954,73617542,nfmcg_13376547,u2i,view,ios
1099 days 06:47:43.719235,14528741,nfmcg_6464466,u2i,view,android
1099 days 06:48:27.526711,55888240,nfmcg_14204829,u2i,view,android
1099 days 06:49:41.836043,16301,nfmcg_3797627,catalog,view,android
1099 days 06:51:26.598965,2714093,nfmcg_7313303,u2i,view,android
1099 days 06:53:47.421068,48504377,nfmcg_28048730,u2i,view,ios
1099 days 06:55:03.351461,70192234,nfmcg_5656387,catalog,view,android
1099 days 06:55:12.333778,57487649,nfmcg_2067568,u2i,view,android
1099 days 06:56:10.365205,80696195,nfmcg_15431332,u2i,view,android
1099 days 06:57:41.585917,64358791,nfmcg_14200435,catalog,click,android
1099 days 06:59:59.239961,27337246,nfmcg_21189822,catalog,view,android
1099 days 07:01:49.160919,80696195,nfmcg_4436221,u2i,view,android
1099 days 07:02:18.476900,66449878,nfmcg_2879160,u2i,view,android
1099 days 07:02:46.617881,47568801,nfmcg_21363739,u2i,view,android
1099 days 07:02:55.754775,63978799,nfmcg_13918219,other,view,android
1099 days 07:03:33.288443,60567206,nfmcg_26806627,u2i,view,android
1099 days 07:05:29.703816,73529352,nfmcg_20114920,u2i,view,android
1099 days 07:06:47.532195,50734691,nfmcg_20675903,u2i,view,android
1099 days 07:06:49.776939,54326542,nfmcg_2992071,other,view,android
1099 days 07:07:07.205470,50734691,nfmcg_16652137,u2i,view,android
1099 days 07:12:00.375785,64358791,nfmcg_12611615,u2i,view,android
1099 days 07:13:55.999295,15191421,nfmcg_13900568,u2i,view,ios
1099 days 07:17:06.364544,68461759,nfmcg_27056349,u2i,view,android
1099 days 07:21:50.588595,26647220,nfmcg_3625288,u2i,view,android
1099 days 07:22:35.408328,17438839,nfmcg_4085927,u2i,view,android
1099 days 07:23:45.247849,47568801,nfmcg_13266323,u2i,view,android
1099 days 07:24:49.182361,7336685,nfmcg_11856679,u2i,view,android
1099 days 07:27:23.357765,84440491,nfmcg_9171721,u2i,view,android
1099 days 07:27:50.066695,76511864,nfmcg_22764748,other,view,android
1099 days 07:28:11.096531,39949767,nfmcg_26806627,u2i,view,android
1099 days 07:28:12.186951,28840212,nfmcg_2992071,u2i,click,android
1099 days 07:28:19.590102,902867,nfmcg_5628184,u2i,view,android
1099 days 07:28:28.369250,72279832,nfmcg_26806627,u2i,view,android
1099 days 07:29:57.232935,50235997,nfmcg_3383965,u2i,view,android
1099 days 07:32:08.344948,70192234,nfmcg_20869172,u2i,view,android
1099 days 07:33:12.125343,73617542,nfmcg_13376547,u2i,view,ios
1099 days 07:33:28.396150,70448365,nfmcg_7554026,u2i,view,android
1099 days 07:36:24.703848,70448365,nfmcg_7554026,u2i,view,android
1099 days 07:37:59.633454,54326542,nfmcg_2992071,u2i,view,android
1099 days 07:42:14.132495,47568801,nfmcg_11856679,u2i,view,android
1099 days 07:44:00.750453,1281539,nfmcg_14628165,other,view,android
1099 days 07:44:07.725997,84440491,nfmcg_2067568,u2i,view,android
1099 days 07:44:32.573430,16489944,nfmcg_20140725,u2i,view,android
1099 days 07:44:40.747237,78198065,nfmcg_11856679,u2i,view,android
1099 days 07:44:51.910153,64611440,nfmcg_11856679,catalog,view,android
1099 days 07:44:55.411265,28840212,nfmcg_867469,u2i,view,android
1099 days 07:48:45.701038,28840212,nfmcg_28270569,u2i,view,android
1099 days 07:49:05.886230,64358791,nfmcg_20696863,u2i,view,android
1099 days 07:49:09.542905,24990849,nfmcg_740061,u2i,view,android
1099 days 07:50:06.010473,14528741,nfmcg_18314716,u2i,view,android
1099 days 07:51:16.675627,80696195,nfmcg_4703456,u2i,view,android
1099 days 07:51:40.224929,7336685,nfmcg_28078922,u2i,view,android
1099 days 07:52:33.265984,1111799,nfmcg_12611615,u2i,view,android
1099 days 07:55:58.156460,27736789,nfmcg_14193797,other,view,android
